Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
12.9782444,77.6407376,4.97573439060733,KFC,food service
13.0316253,77.6357141,0.9957420293578882,Reliance Fresh,grocery
13.0326202,77.6367113,1.0870864440341175,Indian Oil,fuel
13.0306094,77.6349359,0.9109764327064372,Shoba,grocery
13.0298925,77.6347682,0.843250127367179,Smart,grocery
13.0425174,77.614002,3.375406435956036,Hotel Garden,food service
13.0483112,77.6342169,2.851902073180789,Swamy Vivekananda Primary and High School,education
13.0481957,77.6381656,2.813141747795637,Masjid Al-Salf Al-Salah,place of worship
13.0557708,77.6327504,3.6955143212524715,Manasa Public School,education
13.0604817,77.6251237,4.3980941710329775,Srujan Play Home,education
13.0384174,77.6387738,1.7288939290671572,United Public School,education
13.0505862,77.6494896,3.329764506941205,Blessing Worship Center,place of worship
13.0568431,77.6476683,3.92345993496803,Kothanur CSI Church,place of worship
13.0556804,77.6497128,3.867541967476952,,place of worship
12.9782249,77.640632,4.977174574013394,Pizza Hut,food service
13.038559,77.6472476,2.020934370314968,Bethel Assembly of God Church,place of worship
13.0010382,77.6778627,4.976701019828027,Krishnarajapuram Hanging Bridge,attraction
13.0375654,77.6396626,1.6435093531277778,,place of worship
13.0374407,77.6434734,1.7306026232489053,Shalom A.G. Prarthanalaya,place of worship
13.0371969,77.6427683,1.6791810133559195,Yuvalok School,education
13.032254,77.6438151,1.2286491966706128,Rays of Peace,place of worship
13.0317498,77.6437784,1.1793656528285348,Sinclairs High School,education
13.0248848,77.6458889,0.9058812854133789,Peniel Presbyterian Church,place of worship
13.0232515,77.6467632,0.9740739333427927,Sri Shakti Vinayaka Temple,place of worship
13.0254302,77.6417703,0.5158973191915451,State Bank of India,financial
13.0250166,77.6435019,0.6631687744484878,Vinus Play Home and Day Care,education
13.0259923,77.6405519,0.45663422337950954,Ginger Greens,food service
13.0313492,77.6355039,0.9713777027760867,Canara Bank,financial
13.0325981,77.6393271,1.0914161010168213,Temple,place of worship
13.0271598,77.6323889,0.7519502298448089,,financial
13.0263233,77.6319846,0.7341821552236898,Fresh Supermarket,grocery
13.0231284,77.6362241,0.17038130710951357,Cafe Coffee Day,cafe
13.0233653,77.636232,0.1754368707781374,Orkids,education
13.0238997,77.6349809,0.3229126058863691,Little Elly,education
13.0242154,77.6356384,0.2742296148110841,Smiley Kids,education
13.0268228,77.6329007,0.6853090742038436,Florida College of Management and Computer Science,education
13.0269256,77.6329391,0.6894730750832002,Florida College of Education,education
13.0271338,77.6330115,0.6989094929275895,Florence College of Physiotherapy,education
13.0261391,77.6362268,0.3975686664686451,Pizza Hut,food service
13.0245569,77.6369992,0.20276031818313928,Foodworld Supermarket,grocery
13.0247406,77.6369933,0.22173690486170777,ICICI Bank,financial
13.0248088,77.6369908,0.22885862877852578,Style Spa,home furnishing
13.0224361,77.6308334,0.754229302530947,Shemrock Bright,education
13.0217371,77.6370282,0.15270692365283797,Syndicate Bank,financial
13.019526,77.6367557,0.3911390572173051,Sansar Collections,clothes
13.0196337,77.6342441,0.5277530537767903,Small World,education
13.0203163,77.6325425,0.6358779520343394,India Evangelical Church,place of worship
13.0194729,77.6312833,0.8002502041591311,Sri Durgadevi Temple,place of worship
13.0194682,77.6332105,0.6249261649405093,Thambis's Inetcafé,cafe
13.0201083,77.6304232,0.8552089982696863,,place of worship
13.017623,77.6341168,0.7082640785142769,Orchid Academy,education
13.028839,77.6349071,0.7300821031491956,Cafe Moksh,cafe
13.0281528,77.6315502,0.8925289516484401,Masjid-e-Yusuf,place of worship
13.0255258,77.6524721,1.6183232264323817,Gethseman Sungji Church,place of worship
13.0224257,77.6508337,1.415246221168408,More,grocery
13.0218507,77.6501901,1.349589508984975,Karnataka Bank,financial
13.0372267,77.6421374,1.6616217083160822,St Marys Syrian Knanaya Church,place of worship
12.9967968,77.6045046,4.62820191930604,Family Super Market,grocery
12.9956884,77.6060968,4.575694452909372,Variety Departmental Store,grocery
12.9993627,77.6008367,4.7820802360326935,Indian Bank,financial
13.0014631,77.5983593,4.890880192321922,Syndicate Bank,financial
12.9998077,77.5996733,4.86174140890794,More,grocery
12.9969644,77.6041292,4.648365395684506,Arafa Stores,grocery
13.0009809,77.6138953,3.554651494379212,"Namdhari Fresh, Frazer Town",grocery
13.0210003,77.6401088,0.32906860526464926,Bethel Brethren Assembly,place of worship
13.0032767,77.6229524,2.7094467203965555,,place of worship
13.0249229,77.5928698,4.870435198696534,UCO Bank,financial
13.0256109,77.5931302,4.846405958630916,Levi's,clothes
13.0259675,77.5932154,4.83982373941667,RT Nagar Public Library,education
13.0248113,77.5934442,4.80771147265469,Vijaya Bank,financial
13.0254978,77.5931058,4.84827956255981,Andhra Bank,financial
13.0260757,77.5932346,4.838611198497522,Reebok,clothes
13.0273116,77.5934753,4.824625958948178,Kabab Manor,food service
13.0249491,77.5926439,4.8950165033505915,Citibank,financial
13.0068553,77.6241647,2.3147861305962474,Mini Bazaar,grocery
13.0037348,77.6228739,2.673723541935134,Auto Stand,transportation
13.003599,77.6225091,2.7097211713525793,Food Magic,food service
13.0374987,77.6524104,2.268849012666748,Temple,place of worship
13.0016772,77.6138117,3.508714050953808,Naasih Montessori Public School,education
13.0228247,77.6477855,1.0840698575560104,Little Imperial,food service
12.9994929,77.5989568,4.946160034959979,ICICI Bank,financial
13.0015628,77.5993592,4.791077425100205,Elements,food service
12.9979379,77.6706603,4.516000060480788,Gokula Petrol / Gas Station,fuel
12.994176,77.6638974,4.267086226097544,ICICI Bank,financial
12.980808,77.6406008,4.6903136301667026,Domino's,food service
12.980115,77.6405511,4.766868250815989,Kund,food service
13.0009914,77.6184047,3.2156232849074478,,financial
12.983791,77.65649,4.797943120227788,Ganesha Temple,place of worship
12.9787173,77.643786,4.955734912283456,Bandhej,clothes
13.022202,77.6507704,1.4095433123260985,City Pearl,grocery
13.0228757,77.6509402,1.4258048648674113,7 Days,grocery
13.0215955,77.6393557,0.22403039920754744,Domino's,food service
12.9955696,77.6017708,4.945125763787971,,financial
12.9793502,77.6421411,4.865446589968227,Sue's Kitchen,food service
12.9786915,77.6430065,4.948202658238206,Max,clothes
12.9785592,77.6414856,4.946722087810404,Indian Overseas Bank,financial
12.9787281,77.6449298,4.972340532167667,M K Retail,grocery
13.0406961,77.6551411,2.7301377549700034,Starbucks,cafe
12.978084,77.6377484,4.98323622169458,HDFC Bank,financial
13.0317411,77.611461,3.0158791466900734,,financial
13.0301367,77.6079311,3.3321809346769014,,fuel
13.0328487,77.6065077,3.5637936692339145,Ganesh Temple,place of worship
13.0303875,77.6079607,3.335918954830147,Reliance Fresh,grocery
13.0365701,77.6064886,3.7150102345211855,,education
13.0236679,77.592064,4.953280525727102,Nilgiri's,grocery
13.0231839,77.6004176,4.047684973820968,Super Market,grocery
13.0252349,77.6054904,3.5076129051940335,More,grocery
12.9926382,77.6506116,3.6407872666034375,Ganesha Temple,place of worship
12.9963577,77.6566257,3.5887713066636744,Chamundeshwari Temple,place of worship
13.000405,77.6233725,2.948289614991177,,financial
12.9999497,77.6229731,3.0141648842847815,Delicacy Chinese Restaurant,food service
12.9968818,77.6109656,4.099823455466251,Fathima's Girls High School,education
12.9961239,77.6132737,3.989106144580537,Third Wave Coffee Roasters,cafe
