Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Amenity Type (grouped),Shop Type (grouped),Tourism Type (grouped),Building Type (grouped),Property Type
12.3048676,76.6530862,2.014229535954375,Lakshmiramana Temple,place of worship,,,,place of worship
12.3111204,76.6447296,2.4092042660297524,Aravind Service Station,fuel,,,,fuel
12.3100962,76.6566137,1.3325093858080936,Hotel Zameera,food service,,,,food service
12.3103941,76.6578212,1.21463718677223,MRT Yatri Nivas,,,lodging,,lodging
12.313992,76.6563051,1.1209262439312406,,financial,,,,financial
12.3037677,76.6557151,1.9315518136340144,Shweta Varahaswamy Temple,place of worship,,,,place of worship
12.29325,76.6590172,2.860782403927881,,fuel,,,,fuel
12.3103101,76.6576189,1.2367986714269312,Karnataka Tourist Center,,,lodging,,lodging
12.3139028,76.6563078,1.1247697040224378,State Bank of India,financial,,,,financial
12.3103309,76.6579416,1.2104666839371678,Shreyas Lodge,,,lodging,,lodging
12.2764545,76.6686794,4.645519057392223,,place of worship,,,,place of worship
12.3103638,76.6577443,1.2229256864820384,Hotel Iyengar's,food service,,,,food service
12.3104513,76.6579302,1.2017798346288382,Hotel Santosh,food service,,,,food service
12.3128495,76.6474754,2.066499934820075,Ganesh Petrol Bunk,fuel,,,,fuel
12.3124681,76.647261,2.1011625883935086,Vijaya Petrol Bunk,fuel,,,,fuel
12.3290856,76.6477973,2.295932114533338,Sujatha Residency,,,lodging,,lodging
12.3085469,76.6603582,1.2142362165904568,Om Shanti,food service,,,,food service
12.29762,76.6643121,2.2859023700804686,Sathyam Cinema,cinema,,,,cinema
12.2765586,76.6786398,4.831377387040603,Mahadev Temple,place of worship,,,,place of worship
12.2814494,76.6784521,4.3073264258524615,,,,attraction,,attraction
12.2792579,76.6682168,4.331153335594206,,,,attraction,,attraction
12.2877653,76.6733827,3.477913427936756,Jambalaya,food service,,,,food service
12.2831669,76.640973,4.726564108830211,Old Canteen,cafe,,,,cafe
12.2804506,76.6414644,4.949362470652872,New Canteen,cafe,,,,cafe
12.2800807,76.6461717,4.733870678711242,Skyline,cinema,,,,cinema
12.2802328,76.6461368,4.720467076336813,Sterling,cinema,,,,cinema
12.2829056,76.64159,4.712891141128028,,fuel,,,,fuel
12.2837358,76.6408243,4.683973287852433,NIE Library,education,,,,education
12.2914909,76.6435489,3.817541579831008,Sharada Vilas School and College,education,,,,education
12.2959592,76.6386458,3.837402047443645,Sindoora,food service,,,,food service
12.2978723,76.6432846,3.31843870569494,Vijaya Bank,financial,,,,financial
12.2978723,76.6432846,3.31843870569494,Vijaya Bank,financial,,,,financial
12.2952909,76.6399359,3.7806076839658638,Ram Mandir,place of worship,,,,place of worship
12.2955923,76.6419261,3.599949451734385,Mystore,,grocery,,,grocery
12.2978354,76.6425126,3.3832362024175584,,financial,,,,financial
12.3008834,76.6404911,3.3446299291769264,Jade Garden,food service,,,,food service
12.3008074,76.6403651,3.360690652348592,Jade Garden,,,lodging,,lodging
12.295892,76.641981,3.5725205530656,State Bank of India,financial,,,,financial
12.2988029,76.6454853,3.0738515635846544,The Heritage,bar/club,,,,bar/club
12.2933335,76.6453029,3.5384028186838052,Indian Oil,fuel,,,,fuel
12.3118115,76.6426288,2.6044023084550627,Reliance Trends,,clothes,,,clothes
12.2911557,76.6468613,3.632122697276388,,fuel,,,,fuel
12.2872351,76.6505842,3.808499290339454,Hindustan Petroleum,fuel,,,,fuel
12.3131217,76.6433369,2.4938763758954736,Ideal Jawa Rotary High School,education,,,,education
12.3163895,76.6458903,2.162145463158052,Railway Taxi Service,transportation,,,,transportation
12.313106,76.6446565,2.3547747529111427,HP,fuel,,,,fuel
12.3166751,76.6458206,2.1670806812192756,,financial,,,,financial
12.3164288,76.6455443,2.1992038535199496,,financial,,,,financial
12.3157475,76.6325276,3.614849712794709,Nandi Petrol Bunk,fuel,,,,fuel
12.3228072,76.6349681,3.3801583301319713,Corner House,cafe,,,,cafe
12.3102018,76.6560214,1.3733492427096303,Domino's,food service,,,,food service
12.3086497,76.6583683,1.3222627642617375,Parklane Hotel,food service,,lodging,,food service
12.3085404,76.6596102,1.2558094055291396,Josalukas,,jewellery,,,jewellery
12.3139885,76.658886,0.8731168452260765,Malabar Gold,,jewellery,,,jewellery
12.2867825,76.6523363,3.776706808230026,St. Mary's School,education,,,,education
12.2883471,76.6495066,3.750850679587345,Gayatri Tiffin Room,food service,,,,food service
12.2964365,76.6335822,4.243185246675248,Indian Oil,fuel,,,,fuel
12.2851157,76.6586985,3.7495050558333363,Sri Balaji Temple,place of worship,,,,place of worship
12.3276407,76.6940952,3.2594971392516174,,bar/club,,,,bar/club
12.2903852,76.6419285,4.024422533801051,Ashokapuram Government School,education,,,,education
12.3178359,76.6251578,4.405840031710554,Pelican Pub,bar/club,,,,bar/club
12.3214224,76.620769,4.896150810296016,DRC,cinema,,,,cinema
12.3214186,76.6210102,4.869990174862284,Big Bazaar,,grocery,,,grocery
12.3213183,76.6211724,4.851593257409592,KFC,food service,,,,food service
12.2978367,76.6643044,2.261916899662382,Mall of Mysore,,clothes,,,clothes
12.2981407,76.6655704,2.2229851192139143,Radisson Blue,,,lodging,,lodging
12.2985955,76.6262273,4.80838623707419,Devaru Fuel Center,fuel,,,,fuel
12.299678,76.6264083,4.737479168301498,State Bank of India (SME Branch),financial,,,,financial
12.300894,76.6261561,4.705500041246905,Dolphin Bakes 'N' Ice Creams,food service,,,,food service
12.3251209,76.6317018,3.7756014910676887,HDFC Bank,financial,,,,financial
12.3245733,76.6312404,3.812763436766886,Axis Bank,financial,,,,financial
12.3233522,76.629961,3.9270165481687185,Pizza Hut,food service,,,,food service
12.3232316,76.6304465,3.8728766747645573,Loyal World,,grocery,,,grocery
12.3045108,76.6437878,2.8226787097043653,Jal Paan,food service,,,,food service
12.3047676,76.6438602,2.800788959170183,Maharaja,food service,,,,food service
12.310275,76.6583818,1.1821975214253495,Ganesh Hotel,,,lodging,,lodging
12.3093689,76.6561671,1.422998044194844,Corporation Bank ATM,financial,,,,financial
12.3118335,76.6539708,1.4552443154306502,Hotel Dasparakash Akshaya,,,lodging,,lodging
12.2971227,76.6413823,3.5276588073513233,Lord Shiva temple,place of worship,,,,place of worship
12.29066,76.6448529,3.8036028024819806,Madhva Boys' Hostel,,,lodging,,lodging
12.2905185,76.6451185,3.799186617646136,Sankethi Boys' Hostel,,,lodging,,lodging
12.2964708,76.6309423,4.480035383631421,Cafe Coffee Day,cafe,,,,cafe
12.2964727,76.6308603,4.487435942515754,Bombay Tiffanys Sweets and Chats,food service,,,,food service
12.2953564,76.6320028,4.452629751063171,Canara Bank,financial,,,,financial
12.3237475,76.625937,4.365902769223652,The Downtown,food service,,,,food service
12.3121835,76.6405428,2.8132592834104386,The Quorum,food service,,,,food service
12.3231202,76.6302866,3.888275341008252,Domino's,food service,,,,food service
12.3253282,76.6282116,4.151749569746605,The 6th main,food service,,,,food service
12.3251248,76.6286932,4.096072937611034,High way,food service,,,,food service
12.3209763,76.6306547,3.8216475808808377,Cafe Pascucci,cafe,,,,cafe
12.3240662,76.6261934,4.343576769144171,Green Leaf,food service,,,,food service
12.3238042,76.6279504,4.150498812331431,Lemon tree,food service,,,,food service
12.3238854,76.6277921,4.168872049799346,Empire,food service,,,,food service
12.3019019,76.6511622,2.3991268081513843,,cinema,,,,cinema
12.3239931,76.6280108,4.147261078762197,Mezzaluna Restaurant,food service,,,,food service
12.3232486,76.6356858,3.311217710730153,Petrol Bunk,fuel,,,,fuel
12.3124209,76.6405996,2.8011585941601513,Quorum,,,lodging,,lodging
12.2972477,76.6477799,3.031234537890227,T.I.M.E Institute,,,,office,office
12.2973053,76.6807469,2.833834408594892,Little Woods,food service,,,,food service
12.2801298,76.6809909,4.5399543267825955,,,,attraction,,attraction
12.3209572,76.6315057,3.729345293394865,Santrupthi Homestay,,,lodging,,lodging
12.2926082,76.6716845,2.9113191517295407,Olive Garden,food service,,,,food service
12.2917329,76.670955,2.9901782251870714,Windflower Spa and Resorts,,,lodging,,lodging
12.2961252,76.6315971,4.441278715245024,Mega Mart,,clothes,,,clothes
12.3039957,76.6928222,3.3383172846546008,,fuel,,,,fuel
12.3088241,76.6539235,1.6466911954983017,KFC,food service,,,,food service
12.308822,76.6540163,1.6390096610241816,PVR Cinemas,cinema,,,,cinema
12.3049803,76.6438454,2.789680367371219,Embassy,bar/club,,,,bar/club
12.3101549,76.6464063,2.2772666819195706,Nalapaak,food service,,,,food service
12.3092568,76.6469656,2.2631624115717726,Chopra's,,clothes,,,clothes
12.3104405,76.6464143,2.2642800425139873,Hotel Sringar,food service,,,,food service
12.3092542,76.647207,2.239718761510403,Bhima & Brothers,,jewellery,,,jewellery
12.3098683,76.6498889,1.9492494672944822,Big Bus,,clothes,,,clothes
12.3225663,76.6290267,4.015768438845253,Chandramoulishwara Temple,place of worship,,,,place of worship
12.2833622,76.6416921,4.664562800504498,Srinidhi Sagar,food service,,,,food service
12.3082818,76.6535696,1.7146471371720602,,financial,,,,financial
12.3067174,76.651169,2.026685401733617,Rajabhavan Hotel,food service,,,,food service
12.3312788,76.6273349,4.417966539512847,Vishnu Bhavan,food service,,,,food service
12.3358069,76.6238461,4.954539992927612,Aralimara Temple,place of worship,,,,place of worship
12.323934,76.6347378,3.4262424404455554,Sri Ramakrishna Ashrama,place of worship,,,,place of worship
12.327841,76.6313797,3.8828338615443476,Nalapak,food service,,,,food service
12.3309801,76.6286653,4.270627084754197,Ganapati Temple,place of worship,,,,place of worship
12.315877,76.6581867,0.855207871412889,Aishwarya Residency,,,lodging,,lodging
12.3121963,76.6585251,1.0224374770715685,Reliance Mart,,grocery,,,grocery
12.3129434,76.6446722,2.357478113326943,McDonald's,food service,,,,food service
12.3181954,76.663362,0.25549815347127347,Acme Auto gas,fuel,,,,fuel
12.3016417,76.635416,3.767713008582022,Shree SS Petrol / Gas Station,fuel,,,,fuel
12.2858697,76.6548861,3.7753196275463012,Hoysala Auto gas,fuel,,,,fuel
12.3067017,76.6890816,2.8390903085857384,Hare Krishna Petrol / Gas Station,fuel,,,,fuel
12.3304803,76.6452435,2.6134162895694026,HDFC,financial,,,,financial
12.311427,76.6589809,1.044383590803509,,bar/club,,,,bar/club
12.3183859,76.6596091,0.663697658831509,M. B. International,,,lodging,,lodging
12.3189459,76.6252994,4.391257688023389,Elements Bistro,food service,,,,food service
12.31842,76.6487789,1.839913814221963,Indian Oil,fuel,,,,fuel
12.3184023,76.6505331,1.6493416046064708,Axis Bank,financial,,,,financial
12.3186093,76.6508496,1.6155561297841052,State Bank,financial,,,,financial
12.318868,76.6589358,0.7407747694857696,Hotel Silver Star,,,lodging,,lodging
12.3125903,76.6852793,2.2131247609397304,Kendriya Vidyalaya,education,,,,education
12.3200753,76.6918633,2.849033869797104,Hotel Vishnu Bhavan,food service,,,,food service
12.3037075,76.6917465,3.2513788698825143,Daily Needs,,grocery,,,grocery
12.3046209,76.6931845,3.3412581016956215,,fuel,,,,fuel
12.2999571,76.6346607,3.9325129294016956,HDFC Bank,financial,,,,financial
12.3112197,76.6596385,1.0130396776412147,Maharaja Hotel Mysore,,,lodging,,lodging
12.319111,76.6619921,0.4186211492742898,Green wood inn,,,lodging,,lodging
12.3259335,76.6266137,4.335170401619014,Bell Platter,food service,,,,food service
12.3267251,76.6273263,4.2781411277776025,Cubs & Mezzaluna,cafe,,,,cafe
12.3131046,76.6366698,3.2042790105105285,The Green Hotel,,,lodging,,lodging
12.3111165,76.657859,1.1560882496139333,The Grand Inn,,,lodging,,lodging
12.3130915,76.6533825,1.4520656251282145,Shivanna Provision Store,,grocery,,,grocery
12.2958356,76.6258709,4.988183606081126,Shree Guru Sasyahari,food service,,,,food service
12.2993453,76.6259355,4.7998144139705285,State Bank of India,financial,,,,financial
12.2964703,76.6291621,4.644299135499081,,financial,,,,financial
12.2964459,76.6303417,4.53665876535528,,financial,,,,financial
12.2961656,76.6275156,4.815233531086137,,financial,,,,financial
12.2987331,76.6262811,4.796271075715565,Domino's,food service,,,,food service
12.299458,76.6283351,4.560799110112804,Nandini Milk Booth,,grocery,,,grocery
12.2989456,76.6263204,4.781867851341511,IDBI Bank,financial,,,,financial
12.2990973,76.6263508,4.771404702126288,Hotel Nalpak,food service,,,,food service
12.2986812,76.6333201,4.130633651148148,Indian Oil,fuel,,,,fuel
12.3015403,76.6303301,4.263754488447834,State Bank of Mysore,financial,,,,financial
12.3014994,76.6262206,4.672042209971295,Passion Fellowship,place of worship,,,,place of worship
12.3206379,76.6210058,4.8647305448970055,IDBI Bank,financial,,,,financial
12.2925279,76.6280554,4.9842794610651575,The National Cooperative Bank Ltd.,financial,,,,financial
12.2939439,76.628469,4.858555184672575,Bank of Baroda,financial,,,,financial
12.3105013,76.6580399,1.1894530712317433,Giri,bar/club,,,,bar/club
12.2998304,76.6244292,4.925122705396517,,financial,,,,financial
12.2749002,76.6711107,4.8427940206873705,Chamundi Hill,transportation,,,,transportation
12.3052457,76.6471556,2.4733712661395924,Goli,food service,,,,food service
12.3164518,76.6236194,4.57666824995531,State Bank of India,financial,,,,financial
12.3227206,76.6245615,4.499477407552526,State Bank of India,financial,,,,financial
12.3163077,76.6277322,4.131042401188825,State Bank of India,financial,,,,financial
12.3089819,76.6518801,1.8147979484408618,,financial,,,,financial
12.3061956,76.6445225,2.657295971815126,Andhra Bank,financial,,,,financial
12.2941487,76.6589281,2.766815658216404,Kamath Madhuvan,food service,,,,food service
12.3058933,76.6333887,3.7661068524975527,24 Mane Telugu Shetty Student Hostel,,,lodging,,lodging
12.3052077,76.6316872,3.966018000695792,Jyotipana Ganiga Student Hostel,,,lodging,,lodging
12.2769248,76.6685078,4.5920810969904275,,,,attraction,,attraction
12.2753386,76.6715436,4.800388120838872,Durga,food service,,,,food service
12.3102725,76.6581207,1.2016918390688984,Madwadi Gujrathi,food service,,,,food service
12.3084901,76.6639936,1.0882803838449064,Karnataka Bank,financial,,,,financial
12.3060935,76.6471562,2.4199206962124955,Syndicate Bank,financial,,,,financial
12.3128198,76.6462771,2.1925089477314166,Bharat Petroleum,fuel,,,,fuel
12.3018134,76.6644905,1.8193993760807403,Giraffe,,,attraction,,attraction
12.2987776,76.6690455,2.1823507383786303,African Elephant,,,attraction,,attraction
12.3016319,76.6673541,1.8433694008075134,Lion-Tailed Macaques,,,attraction,,attraction
12.2986496,76.6699587,2.2149033670202853,Meerkat,,,attraction,,attraction
12.2986158,76.6686512,2.193452816708909,Royal Heritage Squeeze Cage,,,attraction,,attraction
12.2988646,76.6677814,2.15418916151964,Indian Rhinoceros,,,attraction,,attraction
12.2991446,76.6667313,2.1141988549355673,African Buffalo,,,attraction,,attraction
12.299173,76.6663249,2.1091924508648874,Nile crocodile,,,attraction,,attraction
12.2992642,76.6662506,2.098816409435612,Morley's Crocodile,,,attraction,,attraction
12.2997469,76.6658781,2.044408527755019,Saltwater Crocodile aka Estuarine Crocodile,,,attraction,,attraction
12.3001917,76.6661577,1.9954552607887959,Hippopotamus,,,attraction,,attraction
12.3013796,76.6670115,1.868115703593512,Chimpanzee,,,attraction,,attraction
12.3010627,76.6665192,1.9000392840828484,Hamadryas Baboon,,,attraction,,attraction
12.3007189,76.6672883,1.9437968340335836,Hamadryas Baboon,,,attraction,,attraction
12.3009957,76.6688715,1.9361188035373271,Asiatic Black Bear,,,attraction,,attraction
12.301433,76.6695588,1.9032677918513559,Sloth Bear,,,attraction,,attraction
12.3020471,76.6708639,1.8740543996164625,Black Buck,,,attraction,,attraction
12.3007773,76.6709733,2.0125935041738865,Black Buck (Albino),,,attraction,,attraction
12.3006191,76.6706329,2.019365211999667,Muntjac / Barking Deer,,,attraction,,attraction
12.3004209,76.6701105,2.0265017423784957,Jackal,,,attraction,,attraction
12.3006521,76.6668181,1.9473804810094777,Chimpanzee,,,attraction,,attraction
12.3008406,76.6677819,1.9358085561939133,White Rhinoceros,,,attraction,,attraction
12.3026901,76.666391,1.718640036135197,Royal Bengal Tiger,,,attraction,,attraction
12.3031408,76.6665217,1.6692589756763831,Leopard,,,attraction,,attraction
12.3021889,76.665512,1.77292631380761,Scarlet Ibis / Black Necked Swan,,,attraction,,attraction
12.3011371,76.6678776,1.9043219705902248,Cheetah,,,attraction,,attraction
12.3018811,76.6702738,1.8737158438296406,Asiatic Wild Dog / Dhole,,,attraction,,attraction
12.301074,76.6707958,1.9755054162411965,Swamp Deer / Barasingha,,,attraction,,attraction
12.3005627,76.670841,2.0314966750492083,Hog Deer,,,attraction,,attraction
12.3002563,76.6693956,2.027549885230197,Asian Elephant,,,attraction,,attraction
12.2984949,76.670382,2.2416870558744058,Nocturnal House,,,attraction,,attraction
12.2987475,76.6697457,2.199531439495604,Smooth-Coated Otter,,,attraction,,attraction
12.2991827,76.6679715,2.121303669678742,Goral,,,attraction,,attraction
12.3000752,76.6676631,2.0189706711394537,Sambar,,,attraction,,attraction
12.3003272,76.66743,1.9885713579203612,Snake Zone,,,attraction,,attraction
12.3013093,76.6686414,1.8974591796199276,Plains Zebra,,,attraction,,attraction
12.3012315,76.6706245,1.953531554617775,Bat-Eared Fox,,,attraction,,attraction
12.300971,76.6705951,1.98055455444052,Sloth Bear,,,attraction,,attraction
12.300572,76.6701731,2.0118047305286484,Indian Mouse Deer,,,attraction,,attraction
12.2998467,76.6696848,2.0785138289810456,Gaur,,,attraction,,attraction
12.2991613,76.6704679,2.1717740355009623,Nilgai,,,attraction,,attraction
12.2985251,76.670192,2.2338292150144965,Jaguar,,,attraction,,attraction
12.2984767,76.6693028,2.2200920817477376,Asiatic Lion,,,attraction,,attraction
12.2985583,76.6688854,2.2036144566750555,Lion,,,attraction,,attraction
12.2985799,76.6682884,2.1920237296777656,Mayura Rhino Canteen,food service,,,,food service
12.3001579,76.667482,2.0078472778173246,Red Necked Wallaby,,,attraction,,attraction
12.3000195,76.6664124,2.015450867418949,Hippopotamus,,,attraction,,attraction
12.2992154,76.666163,2.1039979897921177,African Slender-snouted Crocodile,,,attraction,,attraction
12.2997012,76.6659032,2.049515618788863,Siamese Crocodile,,,attraction,,attraction
12.3001816,76.6655115,1.996113448825819,Turtles and Tortoises,,,attraction,,attraction
12.2996606,76.6678171,2.066606852422696,Four-horned Antelope / Chowsingha,,,attraction,,attraction
12.3007746,76.6655421,1.9301441179527126,Brown-antlered Deer / Thamin Deer,,,attraction,,attraction
12.2990882,76.6663568,2.118728689011145,Marsh Crocodile aka Mugger,,,attraction,,attraction
12.2991589,76.6662181,2.1104259710332833,Gharial,,,attraction,,attraction
12.2996582,76.665997,2.0544245279087177,Stork,,,attraction,,attraction
12.2997897,76.6659883,2.039789978574491,Spectacled Caiman aka Common Caiman,,,attraction,,attraction
12.3003433,76.6660845,1.9784248929626986,Black Swan,,,attraction,,attraction
12.3008781,76.6653216,1.9190172894464128,Fallow Deer,,,attraction,,attraction
12.3011372,76.6650336,1.8911764008799732,Ostrich,,,attraction,,attraction
12.3461949,76.667654,3.127567547704458,"Infant Jesus Shrine, Naidunagar.",place of worship,,,,place of worship
12.305767,76.6907004,3.0429117259941534,Teresian College,education,,,,education
12.3178147,76.6484991,1.8703661218494352,Vidyavardhaka First Grade College,education,,,,education
12.3052824,76.6905662,3.054744657600975,Teresian College Church,place of worship,,,,place of worship
12.3252255,76.6582374,1.1321007522456683,Indian Oil Fuel Station,fuel,,,,fuel
12.3254574,76.6585825,1.1240594792756624,Bharat Petroleum,fuel,,,,fuel
12.328986,76.6635208,1.2301804837857806,State Bank of India,financial,,,,financial
12.3288029,76.6635272,1.210075644899055,Five Star Chicken,food service,,,,food service
12.3291308,76.6639744,1.2375082892772085,New Sagar Home World,,grocery,,,grocery
12.3292104,76.6641839,1.2430109840928507,New Sagar Home World,,grocery,,,grocery
12.2956241,76.6395737,3.7852467941259174,Brand Factory,,clothes,,,clothes
12.2956136,76.640711,3.694247670251957,R.N.M Associated,,home furnishing,,,home furnishing
12.2956979,76.6396186,3.776162281634619,Sindhoor Restaurant,food service,,,,food service
12.3092893,76.6524423,1.7450696255094367,Canara Bank,financial,,,,financial
12.3091135,76.6528121,1.7233313092825666,Shankar Shetty & Sons,,jewellery,,,jewellery
12.3120454,76.6519146,1.6447121359239687,Bata,,shoes,,,shoes
12.310159,76.6480638,2.112395581888918,KPC Glass House,,,attraction,,attraction
12.3102276,76.6493661,1.9814739946319835,Rajkamal Theater,cinema,,,,cinema
12.313578,76.6564205,1.129385597834017,Indian Overseas Bank,financial,,,,financial
12.3101269,76.6562927,1.356337811852312,Bata,,shoes,,,shoes
12.326195,76.659894,1.0970077239899563,Sri Lakshmi Venkateshwara Temple,place of worship,,,,place of worship
12.3333638,76.6582053,1.8798348600168522,St. Philomena's Ladies Hostel,,,lodging,,lodging
12.3362663,76.6574683,2.2063988361889564,,place of worship,,,,place of worship
12.339681,76.6566658,2.589861904685209,St. Mathai's High School,,,,education,education
12.3310674,76.6457119,2.605717889246982,,fuel,,,,fuel
12.3310929,76.6470596,2.486596437063102,Kamat Yatrinivas,food service,,,,food service
12.3284363,76.6407241,2.946517544725872,I Can Learning Centre,,,,education,education
12.3225134,76.6225131,4.718202709853417,Polar Bear ice cream,food service,,,,food service
12.3238911,76.6267867,4.276926435733291,ICICI Bank,financial,,,,financial
12.3214253,76.6217523,4.789660612789581,Lollipop,,clothes,,,clothes
12.3063856,76.645686,2.5376355419472665,Dolphin,food service,,,,food service
12.2995112,76.6424642,3.265946599760817,The Old House,cafe,,,,cafe
12.2996174,76.6424642,3.258472417313334,,,clothes,,,clothes
12.3280309,76.6286193,4.17722637647499,Tina's Cafe,cafe,,,,cafe
12.3249513,76.6271025,4.262387378921178,Dhaatu,,grocery,,,grocery
12.3241912,76.6249254,4.481841887777209,Mysore Silk Udyog,,clothes,,,clothes
12.3234015,76.628527,4.081934301493557,Madhwa Bhavan,food service,,,,food service
12.32466,76.6244234,4.543795420075655,Reliance Fresh,,grocery,,,grocery
12.3266498,76.6268461,4.327164920838349,Cafe Coffee Day,cafe,,,,cafe
12.3327212,76.632753,3.930869246455639,Indian Oil,fuel,,,,fuel
12.3238764,76.6385564,3.0184827015033013,Indian Overseas Bank,financial,,,,financial
12.3248093,76.6315102,3.789032990222521,Barrista,cafe,,,,cafe
12.3255246,76.6323926,3.7118760271526092,Bata,,shoes,,,shoes
12.3246914,76.6238176,4.609323425496365,Karnataka Bank,financial,,,,financial
12.3246835,76.6238659,4.60400359234301,Cuppa,cafe,,,,cafe
12.3211494,76.6210129,4.86754528383191,Barbeque Nation,food service,,,,food service
12.3255055,76.6323212,3.7189715910956114,Woodlands,,shoes,,,shoes
12.3429085,76.666971,2.7584082781515225,Ganesha Temple,place of worship,,,,place of worship
12.3200515,76.6918678,2.8493219831595624,Canara Bank,financial,,,,financial
12.3017303,76.6639058,1.8343229638438723,,food service,,,,food service
12.3017397,76.6779947,2.2589033560245624,Government First Grade College,education,,,,education
12.2976586,76.6643653,2.2812415535979853,Domino's,food service,,,,food service
12.297707,76.6643459,2.276007400102711,KFC,food service,,,,food service
12.2977704,76.6642387,2.2697647862168777,Cafeteria,cafe,,,,cafe
12.2977162,76.6642695,2.275543522045303,Shoppers stop,,clothes,,,clothes
12.3331112,76.6931774,3.416956677700422,Sathagalli,transportation,,,,transportation
12.3393494,76.6665914,2.3611961134118773,Axis Bank,financial,,,,financial
12.3396274,76.6663759,2.391263954848629,Mosque,place of worship,,,,place of worship
12.3268259,76.6877291,2.5796655082764177,Abu Aqil Masjid,place of worship,,,,place of worship
12.3257439,76.6911392,2.8889085815719246,State Bank of India,financial,,,,financial
12.3322147,76.6839681,2.526809307783855,Nimrah Masjid,place of worship,,,,place of worship
12.3054532,76.6906922,3.058047236656298,Teresian School,education,,,,education
12.3084725,76.660436,1.2175018742079815,Siddhartha,cafe,,,,cafe
12.2964656,76.6292137,4.639778470934,,financial,,,,financial
12.2956715,76.6289626,4.709345655741751,Nandini Milk Booth,,grocery,,,grocery
12.2968219,76.6414461,3.544740370902667,,financial,,,,financial
12.3089203,76.6627828,1.0726189773569184,State Bank of India,financial,,,,financial
12.2748542,76.6703592,4.838673812245441,Canara Bank,financial,,,,financial
12.2744654,76.67058,4.884211410011103,Corporation Bank,financial,,,,financial
12.2989071,76.6732545,2.2893369767475615,Administrative Training Institute,education,,,,education
12.3289234,76.6477514,2.2906616618712743,The 1961,food service,,,,food service
12.3309435,76.6469896,2.4832302553500796,Nalapad Residency,,,lodging,,lodging
12.286528,76.6597892,3.572648367886931,JSS College of Arts Commerce and Science,education,,,,education
12.3053344,76.635222,3.605200707155257,Ramya Hotel,food service,,,,food service
12.3001399,76.6955335,3.8076143097770507,Vinayaka Temple,place of worship,,,,place of worship
12.2747916,76.6702874,4.844790287977529,Chamundi Hill,place of worship,,,,place of worship
12.3022123,76.6322914,4.039400884008779,Donne Biryani,food service,,,,food service
12.3248692,76.6240039,4.5925231118396175,Top Stuff,food service,,,,food service
