Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Amenity Type (grouped),Shop Type (grouped),Tourism Type (grouped),Building Type (grouped),Property Type
12.326263,76.6160262,0.27807713764639913,Taste Buds,food service,,,,food service
12.3343942,76.6129873,0.9400696659385251,JSS School,education,,,,education
12.3389506,76.6153771,1.4596837546730335,Mytri,food service,,,,food service
12.3237475,76.625937,1.3746525640768954,The Downtown,food service,,,,food service
12.3070497,76.6163213,2.124509072388861,Gusto,bar/club,,,,bar/club
12.3219866,76.6179359,0.6544441191640308,Greens,food service,,,,food service
12.3121835,76.6405428,3.314229683632004,The Quorum,food service,,,,food service
12.3231202,76.6302866,1.8520906197242553,Domino's,food service,,,,food service
12.3253282,76.6282116,1.6011826740889634,The 6th main,food service,,,,food service
12.3251248,76.6286932,1.6545587288520014,High way,food service,,,,food service
12.3209763,76.6306547,1.9454806320007239,Cafe Pascucci,cafe,,,,cafe
12.3240662,76.6261934,1.3963012500980614,Green Leaf,food service,,,,food service
12.3238042,76.6279504,1.5893792777823381,Lemon tree,food service,,,,food service
12.3238854,76.6277921,1.571032975876585,Empire,food service,,,,food service
12.3019019,76.6511622,4.889336293099619,,cinema,,,,cinema
12.3239931,76.6280108,1.5928548360146082,Mezzaluna Restaurant,food service,,,,food service
12.3263371,76.6191567,0.6174888618111961,Mezzaluna Restaurant,food service,,,,food service
12.3263944,76.6173466,0.4222328379907123,Shivsagar Hotel,food service,,,,food service
12.3232486,76.6356858,2.430306248448932,Petrol Bunk,fuel,,,,fuel
12.3124209,76.6405996,3.3076091597896538,Quorum,,,lodging,,lodging
12.2972477,76.6477799,4.9060174739974105,T.I.M.E Institute,,,,office,office
12.3209572,76.6315057,2.0348557950085335,Santrupthi Homestay,,,lodging,,lodging
12.3619271,76.6264901,4.24211497088454,Hotel Mayflower,food service,,,,food service
12.2891871,76.6291222,4.427159722816468,Prakriye - IT for Change,,,,office,office
12.2961252,76.6315971,3.8564880629399156,Mega Mart,,clothes,,,clothes
12.3088241,76.6539235,4.78811341263298,KFC,food service,,,,food service
12.308822,76.6540163,4.7974571453018235,PVR Cinemas,cinema,,,,cinema
12.3049803,76.6438454,4.039387975428669,Embassy,bar/club,,,,bar/club
12.295324,76.6142885,3.4070162362209855,Day To Day Food Stuffs,,grocery,,,grocery
12.3101549,76.6464063,3.9844928779542776,Nalapaak,food service,,,,food service
12.3092568,76.6469656,4.083547569780346,Chopra's,,clothes,,,clothes
12.3104405,76.6464143,3.9713743171990434,Hotel Sringar,food service,,,,food service
12.3092542,76.647207,4.107052826404459,Bhima & Brothers,,jewellery,,,jewellery
12.3098683,76.6498889,4.340320516283906,Big Bus,,clothes,,,clothes
12.3225663,76.6290267,1.7297403331566408,Chandramoulishwara Temple,place of worship,,,,place of worship
12.3082818,76.6535696,4.777354798191475,,financial,,,,financial
12.3067174,76.651169,4.61886628559523,Rajabhavan Hotel,food service,,,,food service
12.3312788,76.6273349,1.6167364208521593,Vishnu Bhavan,food service,,,,food service
12.3358069,76.6238461,1.5706309195468617,Aralimara Temple,place of worship,,,,place of worship
12.3380654,76.6123816,1.352059314112936,,financial,,,,financial
12.323934,76.6347378,2.3195304822932012,Sri Ramakrishna Ashrama,place of worship,,,,place of worship
12.327841,76.6313797,1.955109244413527,Nalapak,food service,,,,food service
12.3309801,76.6286653,1.741074724357667,Ganapati Temple,place of worship,,,,place of worship
12.315877,76.6581867,4.983610440057448,Aishwarya Residency,,,lodging,,lodging
12.2890375,76.6294424,4.455943315990968,,education,,,,education
12.2937216,76.6255377,3.8157349768936863,A2Z Supermarket,,grocery,,,grocery
12.2923438,76.6247118,3.931234912624456,Axis Bank,financial,,,,financial
12.3030794,76.6057192,2.679835928722457,Mata Amritanandamayi Math,place of worship,,,,place of worship
12.3581765,76.5993942,3.8962607832833123,Infosys Bus Station,transportation,,,,transportation
12.3129434,76.6446722,3.6838590816061862,McDonald's,food service,,,,food service
12.2953686,76.6077588,3.45738699472413,Petrol Bunk,fuel,,,,fuel
12.3016417,76.635416,3.603366395480631,Shree SS Petrol / Gas Station,fuel,,,,fuel
12.3538127,76.6170616,3.1220006230778745,Prema Petrol / Gas Station,fuel,,,,fuel
12.3304803,76.6452435,3.486363958675163,HDFC,financial,,,,financial
12.3189459,76.6252994,1.501394074325129,Elements Bistro,food service,,,,food service
12.31842,76.6487789,3.9244433364994777,Indian Oil,fuel,,,,fuel
12.3184023,76.6505331,4.111218379750184,Axis Bank,financial,,,,financial
12.3186093,76.6508496,4.1402786695986995,State Bank,financial,,,,financial
12.318868,76.6589358,4.999834219914802,Hotel Silver Star,,,lodging,,lodging
12.3238524,76.6130152,0.23921840965008176,Aishwarya Petrol Bunk,fuel,,,,fuel
12.2999571,76.6346607,3.694310977565072,HDFC Bank,financial,,,,financial
12.3259335,76.6266137,1.4260871594803823,Bell Platter,food service,,,,food service
12.3267251,76.6273263,1.5059369772978841,Cubs & Mezzaluna,cafe,,,,cafe
12.3131046,76.6366698,2.8956129525207412,The Green Hotel,,,lodging,,lodging
12.3130915,76.6533825,4.564023945154528,Shivanna Provision Store,,grocery,,,grocery
12.2958356,76.6258709,3.6091801886091277,Shree Guru Sasyahari,food service,,,,food service
12.2993453,76.6259355,3.2532165004061286,State Bank of India,financial,,,,financial
12.2947068,76.6257263,3.720300177967698,Lemon Three,food service,,,,food service
12.294573,76.625697,3.7330667738547585,Chicken Hut,food service,,,,food service
12.2964703,76.6291621,3.6943775658863927,,financial,,,,financial
12.2964459,76.6303417,3.75754258359016,,financial,,,,financial
12.2961656,76.6275156,3.646159655544554,,financial,,,,financial
12.2987331,76.6262811,3.33074301522372,Domino's,food service,,,,food service
12.299458,76.6283351,3.358946208675849,Nandini Milk Booth,,grocery,,,grocery
12.2989456,76.6263204,3.3110801926195643,IDBI Bank,financial,,,,financial
12.2990973,76.6263508,3.2971864386528305,Hotel Nalpak,food service,,,,food service
12.2986812,76.6333201,3.7201459466131084,Indian Oil,fuel,,,,fuel
12.3015403,76.6303301,3.2738327490913695,State Bank of Mysore,financial,,,,financial
12.3014994,76.6262206,3.050921571239136,Passion Fellowship,place of worship,,,,place of worship
12.302523,76.6180188,2.651535018060281,Axis Bank,financial,,,,financial
12.3072574,76.6163241,2.101705152707145,,financial,,,,financial
12.3130997,76.6153687,1.4438918144884232,,financial,,,,financial
12.3206379,76.6210058,1.0083393654145916,IDBI Bank,financial,,,,financial
12.3444279,76.605859,2.214988697663733,Sankranthi Circle;Karnataka Bank,financial,,,,financial
12.3244576,76.6132957,0.16767136583320258,Greenleaf,food service,,,,food service
12.2925279,76.6280554,4.039796321437344,The National Cooperative Bank Ltd.,financial,,,,financial
12.2939439,76.628469,3.913892008377639,Bank of Baroda,financial,,,,financial
12.2909753,76.6108417,3.9000485500765754,Orchids School,education,,,,education
12.2998304,76.6244292,3.1386729915693543,,financial,,,,financial
12.3052457,76.6471556,4.322180120831167,Goli,food service,,,,food service
12.3164518,76.6236194,1.5258508316133725,State Bank of India,financial,,,,financial
12.3227206,76.6245615,1.2557300321006453,State Bank of India,financial,,,,financial
12.3163077,76.6277322,1.882985790275784,State Bank of India,financial,,,,financial
12.3089819,76.6518801,4.57803710144439,,financial,,,,financial
12.295658,76.6153036,3.3745436250794687,New Ashwini Bar and Restaurant,bar/club,,,,bar/club
12.3024862,76.6214719,2.749937149731545,Shiv Sagar,,,lodging,,lodging
12.3020732,76.6221977,2.819036772983899,State Bank of Mysore,financial,,,,financial
12.2981717,76.6169668,3.1123085603016216,State Bank of India,financial,,,,financial
12.2981544,76.6169615,3.1141481293615882,,financial,,,,financial
12.2954673,76.6211198,3.489934946007002,Kavitha Departmental Store,,grocery,,,grocery
12.3008644,76.6166746,2.811259332533396,ICICI Bank,financial,,,,financial
12.3061956,76.6445225,4.024321388324131,Andhra Bank,financial,,,,financial
12.3058933,76.6333887,3.1065536440239945,24 Mane Telugu Shetty Student Hostel,,,lodging,,lodging
12.3052077,76.6316872,3.0383305504224962,Jyotipana Ganiga Student Hostel,,,lodging,,lodging
12.3060935,76.6471562,4.27275246905551,Syndicate Bank,financial,,,,financial
12.3128198,76.6462771,3.8500023484194874,Bharat Petroleum,fuel,,,,fuel
12.3382882,76.6168895,1.4204598035680347,Purple Haze,bar/club,,,,bar/club
12.3178147,76.6484991,3.9097878451044097,Vidyavardhaka First Grade College,education,,,,education
12.3252255,76.6582374,4.8621053687858184,Indian Oil Fuel Station,fuel,,,,fuel
12.3254574,76.6585825,4.899228431878512,Bharat Petroleum,fuel,,,,fuel
12.2956241,76.6395737,4.405244976477498,Brand Factory,,clothes,,,clothes
12.2956136,76.640711,4.486608854257626,R.N.M Associated,,home furnishing,,,home furnishing
12.2956979,76.6396186,4.402109690356302,Sindhoor Restaurant,food service,,,,food service
12.3092893,76.6524423,4.6199314333866335,Canara Bank,financial,,,,financial
12.3091135,76.6528121,4.664573931948963,Shankar Shetty & Sons,,jewellery,,,jewellery
12.3120454,76.6519146,4.451943149762094,Bata,,shoes,,,shoes
12.310159,76.6480638,4.146675671338363,KPC Glass House,,,attraction,,attraction
12.3102276,76.6493661,4.272125888333414,Rajkamal Theater,cinema,,,,cinema
12.313578,76.6564205,4.862939424575786,Indian Overseas Bank,financial,,,,financial
12.3101269,76.6562927,4.972181336794432,Bata,,shoes,,,shoes
12.3333638,76.6582053,4.927245282004367,St. Philomena's Ladies Hostel,,,lodging,,lodging
12.3362663,76.6574683,4.91345670324829,,place of worship,,,,place of worship
12.339681,76.6566658,4.932677772114458,St. Mathai's High School,,,,education,education
12.3310674,76.6457119,3.5465962934168105,,fuel,,,,fuel
12.3310929,76.6470596,3.6916165334603224,Kamat Yatrinivas,food service,,,,food service
12.3284363,76.6407241,2.971755209951872,I Can Learning Centre,,,,education,education
12.3225134,76.6225131,1.0526219065455806,Polar Bear ice cream,food service,,,,food service
12.3238911,76.6267867,1.4629790001255736,ICICI Bank,financial,,,,financial
12.3214253,76.6217523,1.029547583951087,Lollipop,,clothes,,,clothes
12.3063856,76.645686,4.119598056828636,Dolphin,food service,,,,food service
12.2995112,76.6424642,4.307667854306566,The Old House,cafe,,,,cafe
12.2996174,76.6424642,4.299615591868911,,,clothes,,,clothes
12.3280309,76.6286193,1.6600925756876181,Tina's Cafe,cafe,,,,cafe
12.3249513,76.6271025,1.4833833941138816,Dhaatu,,grocery,,,grocery
12.3241912,76.6249254,1.258050573461292,Mysore Silk Udyog,,clothes,,,clothes
12.3234015,76.628527,1.6584062682190701,Madhwa Bhavan,food service,,,,food service
12.32466,76.6244234,1.1968327114757396,Reliance Fresh,,grocery,,,grocery
12.3266498,76.6268461,1.4533901735532875,Cafe Coffee Day,cafe,,,,cafe
12.3327212,76.632753,2.2241389996553314,Indian Oil,fuel,,,,fuel
12.3238764,76.6385564,2.7332332904953787,Indian Overseas Bank,financial,,,,financial
12.3248093,76.6315102,1.9621378822500013,Barrista,cafe,,,,cafe
12.3255246,76.6323926,2.0544140223528333,Bata,,shoes,,,shoes
12.3246914,76.6238176,1.1310896500198968,Karnataka Bank,financial,,,,financial
12.3246835,76.6238659,1.1364050747084904,Cuppa,cafe,,,,cafe
12.3211494,76.6210129,0.9767296960834058,Barbeque Nation,food service,,,,food service
12.3255055,76.6323212,2.046710533765218,Woodlands,,shoes,,,shoes
12.2861397,76.6273009,4.6746330508438065,Bank of India,financial,,,,financial
12.3384127,76.616396,1.4209520636716142,Indian Overseas Bank,financial,,,,financial
12.2863276,76.6274055,4.65852673000827,Easy Day,,grocery,,,grocery
12.2964656,76.6292137,3.6974284771843235,,financial,,,,financial
12.2956715,76.6289626,3.763691221614166,Nandini Milk Booth,,grocery,,,grocery
12.2968219,76.6414461,4.44070773859694,,financial,,,,financial
12.2918856,76.6251357,3.9940554440305323,,financial,,,,financial
12.2921434,76.6250412,3.9636133352586,,financial,,,,financial
12.334468,76.5936164,2.356927503403128,Indian Oil,fuel,,,,fuel
12.3457113,76.5740604,4.813318595025157,,fuel,,,,fuel
12.3332835,76.596937,1.9738375608509207,,fuel,,,,fuel
12.3539387,76.6126171,3.1131877684644818,,fuel,,,,fuel
12.323308,76.6127985,0.30355273113349845,State Bank of India,financial,,,,financial
12.3248485,76.6027967,1.167688439658819,Andhra Bank,financial,,,,financial
12.3249874,76.6021128,1.2401594319848084,Canara Bank,financial,,,,financial
12.3289234,76.6477514,3.7369055148202173,The 1961,food service,,,,food service
12.3309435,76.6469896,3.68156515469656,Nalapad Residency,,,lodging,,lodging
12.3053344,76.635222,3.2913078335441694,Ramya Hotel,food service,,,,food service
12.3344971,76.595544,2.168215534396488,Grand Maurya Resort,,,lodging,,lodging
12.3022123,76.6322914,3.3381194192533648,Donne Biryani,food service,,,,food service
12.3248692,76.6240039,1.148930068782158,Top Stuff,food service,,,,food service
12.3380462,76.6167044,1.3893000355626313,Dolphins,food service,,,,food service
12.3015807,76.6349309,3.573883542311309,Karnataka Bank,financial,,,,financial
12.2999317,76.634695,3.698841474820182,Geethanjali,,jewellery,,,jewellery
12.3036854,76.6318564,3.1802733876911216,"Lalitha's ""Maneruchi""",food service,,,,food service
12.3257956,76.6193105,0.6329710373555572,CK Cafe,cafe,,,,cafe
12.3380749,76.6167921,1.39481140581861,Purple Haze,bar/club,,,,bar/club
12.3237007,76.6271285,1.5030460324334618,Gupta Sweets & Chats,food service,,,,food service
12.324912,76.6228508,1.0238936622055321,Cafelicious,cafe,,,,cafe
12.3253173,76.6214058,0.8632510024160712,Maharashtra Bank,financial,,,,financial
12.3615606,76.6303648,4.363184753230999,Cafe Coffee Day,cafe,,,,cafe
12.2855804,76.5968754,4.8384573473294505,Sharada Public School,,,attraction,,attraction
12.3151382,76.6449229,3.6206928513678083,Adyar Ananda Bhavan,food service,,,,food service
12.3348193,76.6318801,2.2280839042630016,Shree Vaishnavi Restaurant,cafe,,,,cafe
12.3345813,76.6310958,2.1400153826386155,Natures Nectar,,grocery,,,grocery
12.3050449,76.6472732,4.344905031642158,Hangout Cafe & Bistro,cafe,,,,cafe
12.3199187,76.6527084,4.313373581042008,Hazrath Khwaja Ghareeb Un Nawaz Hotel,food service,,,,food service
12.3233297,76.6286203,1.669769977322659,Anima,food service,,,,food service
12.3293897,76.6446391,3.405689238887358,White Parrot,,,lodging,,lodging
12.3043553,76.6473542,4.393785378517421,Nana's Place,,,lodging,,lodging
12.2920469,76.615012,3.773940533528182,Vishwamanava High School,education,,,,education
12.3037064,76.6463657,4.344937369209916,Dalvoy A S School Committee,education,,,,education
12.3048276,76.6297812,2.941475059066694,Mahabodhi School,education,,,,education
12.3386828,76.6499146,4.202711459525776,St Mathias Primary School,education,,,,education
12.2944423,76.6339185,4.147879238075531,Balodyana English School,education,,,,education
12.3254682,76.6479529,3.7445934546207504,Farooquia Higher Secondary School,education,,,,education
12.3032389,76.6456274,4.309507134952324,Mesco Higher Primary School,education,,,,education
12.322017,76.6294503,1.7886435773892964,Mathuru Mandali School,education,,,,education
12.3019587,76.6270872,3.0499715726841354,Muktharunnisa Begam Royal English School,education,,,,education
12.3036388,76.6455729,4.278769640699423,Dinkeys Higher Primary School,education,,,,education
12.3210823,76.6347949,2.3773841416441086,Cftri School,education,,,,education
12.3436946,76.6303327,2.690798615560833,Ideal Jawa Rotary High School,education,,,,education
12.3033173,76.6063018,2.6353083567388333,Amrita Vidyalayam,education,,,,education
12.2903932,76.5936797,4.5017246996868145,Christ Public School,education,,,,education
12.3218997,76.6232527,1.1527877207783956,Chinmaya Saiukata Vidyalaya,education,,,,education
12.2958834,76.639374,4.369213401539676,Mysore Public School,education,,,,education
12.3103951,76.6138423,1.730503679390324,DMS Primary School,education,,,,education
12.3354366,76.6261495,1.7332521028530092,Prakruthi Darshini,cafe,,,,cafe
12.3005288,76.6401445,4.047245067269722,Hotel Airlines,,,lodging,,lodging
12.3016843,76.6418029,4.092207816977092,Ramanna Ahara Gudi,food service,,,,food service
12.330716,76.6286774,1.7331238546666667,Depth 'n' Green,food service,,,,food service
12.2969875,76.6410841,4.4004039411530105,Sambhrama Hotel,food service,,,,food service
12.3340896,76.630132,2.0219198884503924,Santosha Cafe,cafe,,,,cafe
12.3093464,76.6457144,3.958308238418783,Puma,,clothes,,,clothes
12.3376662,76.652163,4.398672966496362,Sip n snack,cafe,,,,cafe
12.3347195,76.624262,1.5232515505969229,,,,lodging,,lodging
12.3320806,76.628556,1.7731520141141988,,food service,,,,food service
12.324036,76.653382,4.339233216676137,Lotus herbal body shop,,grocery,,,grocery
12.3338399,76.6398502,2.9951786078688873,HDFC Bank,financial,,,,financial
12.3309233,76.6288296,1.7559901057698601,Espresso Bar,cafe,,,,cafe
12.3098969,76.649545,4.304988137125558,Sree Ganesh Prasad Lodge,,,lodging,,lodging
12.3098488,76.6478712,4.142527517852056,Shri Vinayaka,food service,,,,food service
12.3479767,76.6143757,2.4507188926497,M2M Foods,food service,,,,food service
12.3060781,76.6505589,4.59400372973017,Iyengers Plaza,,,lodging,,lodging
12.2978223,76.6432159,4.496279984111374,Vijaya Bank ATM,financial,,,,financial
12.2934891,76.6245386,3.804389762599747,Jagadamba Petrol Bunk,fuel,,,,fuel
12.3365857,76.6279723,1.9682276791707047,Café Delight,cafe,,,,cafe
12.3313707,76.6280075,1.688555532296619,Just Gelato,cafe,,,,cafe
12.3110927,76.6531514,4.615043432046074,Hotel Maurya,,,lodging,,lodging
12.3058496,76.6523069,4.7732052806062635,Cafe Aramane,food service,,,,food service
12.3193641,76.6480201,3.822440464636797,,fuel,,,,fuel
12.3268374,76.6272864,1.5023740560766237,Cubs,cafe,,,,cafe
12.3255979,76.6323585,2.0505368101167956,Pakva,cafe,,,,cafe
12.3163872,76.6278738,1.8906607876758,Bamboo Leaf Restaurant,cafe,,,,cafe
12.3164343,76.6277558,1.8771189028410598,Canara Bank,financial,,,,financial
12.3226893,76.6350406,2.369502013040742,Frosting,cafe,,,,cafe
12.3228282,76.6346329,2.3233840491493334,Pataka,food service,,,,food service
12.3254041,76.6220319,0.9303687226305786,Chatori Street,food service,,,,food service
12.3325288,76.6587755,4.973839770561465,,food service,,,,food service
12.3337918,76.6563293,4.734971742272166,,financial,,,,financial
12.320061,76.65748,4.823912455079733,Oyo Rooms,,,lodging,,lodging
12.3203545,76.6576087,4.833449319402943,,,,lodging,,lodging
12.3116678,76.6535881,4.637070703606161,Samasth,,,lodging,,lodging
12.2972329,76.6454113,4.714699045758875,Masala Guesthouse,,,lodging,,lodging
12.3378074,76.6521008,4.396899529833339,PK Yousuf,,grocery,,,grocery
12.3377772,76.6522524,4.411611513918115,ICICI Bank,financial,,,,financial
12.3314201,76.6267021,1.5590323903624985,Café Roots,cafe,,,,cafe
12.3085369,76.6526128,4.670973659974458,Whiskey Bar,bar/club,,,,bar/club
12.3520494,76.6065904,2.9967967785830116,Hotel Stay by the Way,,,lodging,,lodging
12.3003562,76.6260956,3.1588330789313614,Chai Patthe,cafe,,,,cafe
12.3021996,76.6498447,4.751678626477974,Krishnamachaar Yoga Shala,education,,,,education
12.3235832,76.6279752,1.5959181820155095,KVR ruchi centre,cafe,,,,cafe
12.3277181,76.6244485,1.2069191811911237,International Youth Hostel,,,lodging,,lodging
12.2895708,76.6363097,4.745026012604663,Sankethi Boys Hostel,,,lodging,,lodging
12.2885924,76.6357555,4.807540982202016,Sankethi Girls Hostel,,,lodging,,lodging
